Date,AAPL,GOOG,IBM,MSFT
2010-03-09,6.711475372314453,13.902499198913574,70.71554565429688,21.783443450927734
2010-03-10,6.766244411468506,14.30603313446045,70.7549819946289,21.912025451660156
2010-03-11,6.786105632781982,14.422426223754883,71.87020874023438,22.07086944580078
2010-03-12,6.819208145141602,14.38271713256836,72.06168365478516,22.138938903808594
2010-03-15,6.736151218414307,13.976705551147461,71.99974060058594,22.154071807861328
2010-03-16,6.754508018493652,14.026836395263672,72.472900390625,22.214576721191406
2010-03-17,6.744577884674072,14.035768508911133,71.96031951904297,22.41122817993164
2010-03-18,6.760528087615967,14.056615829467773,72.3095703125,22.396106719970703
2010-03-19,6.688300609588623,13.897785186767578,71.93214416503906,22.380979537963867
2010-03-22,6.76353645324707,13.835741996765137,72.08424377441406,22.38854217529297
2010-03-23,6.872172832489014,13.624791145324707,72.86717224121094,22.600326538085938
2010-03-24,6.9025702476501465,13.831521987915039,72.39404296875,22.426361083984375
2010-03-25,6.820714473724365,13.969258308410645,72.79393005371094,22.69864845275879
2010-03-26,6.948613166809082,13.964543342590332,72.80520629882812,22.433923721313477
2010-03-29,6.9934492111206055,13.958587646484375,72.42781066894531,22.380979537963867
2010-03-30,7.097574234008789,14.064310073852539,72.5291748046875,22.51712989807129
2010-03-31,7.071994304656982,14.074485778808594,72.23632049560547,22.154071807861328
2010-04-01,7.101186275482178,14.116177558898926,72.23632049560547,22.05573844909668
2010-04-05,7.177021503448486,14.171025276184082,72.85589599609375,22.138938903808594
2010-04-06,7.208621978759766,14.101783752441406,72.61933898925781,22.1767578125
2010-04-07,7.240519046783447,13.985637664794922,72.36585998535156,22.1994571685791
2010-04-08,7.22096061706543,14.083666801452637,71.8758316040039,22.630584716796875
2010-04-09,7.276329040527344,14.05215072631836,72.52359008789062,22.94824981689453
2010-04-12,7.291376113891602,14.21371078491211,72.29827880859375,22.933124542236328
2010-04-13,7.295590400695801,14.562148094177246,72.6756591796875,23.031450271606445
2010-04-14,7.3936967849731445,14.617490768432617,73.92605590820312,23.31130599975586
2010-04-15,7.490899085998535,14.77384090423584,73.72325897216797,23.349130630493164
2010-04-16,7.445155620574951,13.653331756591797,73.57685089111328,23.19785499572754
2010-04-19,7.4352264404296875,13.652091979980469,74.47803497314453,23.47771453857422
2010-04-20,7.360591888427734,13.774690628051758,73.04740142822266,23.719749450683594
2010-04-21,7.800861358642578,13.756324768066406,72.65311431884766,23.697057723999023
2010-04-22,8.019043922424316,13.576647758483887,72.73200225830078,23.74243927001953
2010-04-23,8.150249481201172,13.525274276733398,73.21638488769531,23.417207717895508
2010-04-26,8.110227584838867,13.193961143493652,73.63317108154297,23.53065299987793
2010-04-27,7.885729789733887,13.129931449890137,72.55735778808594,23.333999633789062
2010-04-28,7.872481822967529,13.133157730102539,73.27831268310547,23.37938117980957
2010-04-29,8.08434009552002,13.20289421081543,73.48108673095703,23.447458267211914
2010-04-30,7.857135772705078,13.046545028686523,72.65875244140625,23.099529266357422
2010-05-03,8.01543140411377,13.168149948120117,72.9967041015625,23.341564178466797
2010-05-04,7.784610271453857,12.56682300567627,72.1630859375,22.78941535949707
2010-05-05,7.703660011291504,12.650954246520996,71.79134368896484,22.577634811401367
2010-05-06,7.410550117492676,12.375728607177734,70.15523529052734,21.919591903686523
2010-05-07,7.097874641418457,12.23848819732666,69.1248779296875,21.337186813354492
2010-05-10,7.643472671508789,12.94603443145752,71.4856185913086,21.88933753967285
2010-05-11,7.719611644744873,12.63333511352539,71.83662414550781,21.843952178955078
2010-05-12,7.88723087310791,12.542503356933594,75.1145248413086,22.26752281188965
2010-05-13,7.7749810218811035,12.678749084472656,74.43519592285156,22.11624526977539
2010-05-14,7.6383585929870605,12.595611572265625,74.2710189819336,21.88177490234375
2010-05-17,7.650397300720215,12.60653018951416,73.84642791748047,21.88933753967285
2010-05-18,7.594423770904541,12.36828327178955,73.56901550292969,21.729778289794922
2010-05-19,7.473446846008301,12.270503044128418,72.95191955566406,21.456266403198242
2010-05-20,7.155055046081543,11.788548469543457,70.08728790283203,20.597705841064453
2010-05-21,7.29227876663208,11.715087890625,71.00444030761719,20.392566680908203
2010-05-24,7.4258952140808105,11.841904640197754,70.45528411865234,19.959491729736328
2010-05-25,7.379550933837891,11.839672088623047,70.49490356445312,19.807538986206055
2010-05-26,7.34614896774292,11.79996395111084,69.76458740234375,19.002161026000977
2010-05-27,7.624213695526123,12.171977996826172,71.5535888671875,19.754343032836914
2010-05-28,7.730446815490723,12.052108764648438,70.9138412475586,19.60239028930664
2010-06-01,7.849314212799072,11.97120475769043,70.39298248291016,19.670774459838867
2010-06-02,7.943206787109375,12.244196891784668,72.13102722167969,20.103849411010742
2010-06-03,7.918231964111328,12.547714233398438,72.44241333007812,20.407766342163086
2010-06-04,7.702755451202393,12.376968383789062,70.92516326904297,19.59479522705078
2010-06-07,7.551688194274902,12.049379348754883,70.27409362792969,19.214902877807617
2010-06-08,7.503236293792725,12.031014442443848,70.04200744628906,19.078144073486328
2010-06-09,7.318762302398682,11.763978004455566,70.14389038085938,18.83500862121582
2010-06-10,7.538750171661377,12.086357116699219,72.28388214111328,18.994565963745117
2010-06-11,7.629027366638184,12.123334884643555,72.71981048583984,19.49601936340332
2010-06-14,7.652201175689697,11.991554260253906,72.74811553955078,19.374454498291016
2010-06-15,7.81500768661499,12.358853340148926,73.47840118408203,20.195024490356445
2010-06-16,8.042515754699707,12.440254211425781,73.79547119140625,19.99747085571289
2010-06-17,8.181547164916992,12.410720825195312,74.15213775634766,20.03546142578125
2010-06-18,8.247756004333496,12.409481048583984,73.68223571777344,20.088655471801758
2010-06-21,8.130387306213379,12.124824523925781,73.96530151367188,19.716365814208984
2010-06-22,8.241132736206055,12.067496299743652,73.2010269165039,19.579601287841797
2010-06-23,8.154461860656738,11.963263511657715,73.65960693359375,19.23009490966797
2010-06-24,8.095174789428711,11.790780067443848,72.57263946533203,18.994565963745117
2010-06-25,8.025959968566895,11.730722427368164,71.96685791015625,18.637462615966797
2010-06-28,8.074110984802246,11.715831756591797,73.01988220214844,18.470312118530273
2010-06-29,7.709078311920166,11.273584365844727,70.81759643554688,17.710525512695312
2010-06-30,7.569444179534912,11.042533874511719,69.90612030029297,17.48259925842285
2010-07-01,7.47765588760376,10.907031059265137,69.39094543457031,17.596561431884766
2010-07-02,7.4313130378723145,10.834067344665527,68.98899841308594,17.68014144897461
2010-07-06,7.48217248916626,10.822154998779297,69.89480590820312,18.098018646240234
2010-07-07,7.784308433532715,11.17282485961914,71.8989486694336,18.46271514892578
2010-07-08,7.766855239868164,11.33066463470459,72.44805908203125,18.54629135131836
2010-07-09,7.812899112701416,11.601919174194336,72.44241333007812,18.43992042541504
2010-07-12,7.742781162261963,11.808897018432617,72.8443603515625,18.86540985107422
2010-07-13,7.577567100524902,12.140707015991211,73.86906433105469,19.093334197998047
2010-07-14,7.60555362701416,12.193817138671875,74.00495147705078,19.32887077331543
2010-07-15,7.56703519821167,12.26032829284668,74.00495147705078,19.38205337524414
2010-07-16,7.520390510559082,11.406359672546387,72.4820327758789,18.910985946655273
2010-07-19,7.390384674072266,11.569408416748047,73.47840118408203,19.169309616088867
2010-07-20,7.580273628234863,11.951847076416016,71.64418029785156,19.359254837036133
2010-07-21,7.650996685028076,11.850342750549316,70.91949462890625,19.085737228393555
2010-07-22,7.7948455810546875,12.031758308410645,72.16499328613281,19.632783889770508
2010-07-23,7.822532653808594,12.1620512008667,72.6801986694336,19.60999298095703
2010-07-26,7.802666664123535,12.135000228881836,72.69717407226562,19.830324172973633
2010-07-27,7.947120189666748,12.225831031799316,72.82170867919922,19.87591552734375
2010-07-28,7.8532233238220215,12.020342826843262,72.70848846435547,19.716365814208984
2010-07-29,7.767457008361816,12.036225318908691,72.47637939453125,19.777137756347656
2010-07-30,7.741579532623291,12.032751083374023,72.69152069091797,19.60999298095703
2010-08-02,7.880009651184082,12.170735359191895,74.02758026123047,20.005083084106445
2010-08-03,7.8824143409729,12.156341552734375,73.80679321289062,19.87591552734375
2010-08-04,7.914015293121338,12.565582275390625,74.3162841796875,19.549203872680664
2010-08-05,7.875495910644531,12.609758377075195,74.63336181640625,19.275680541992188
2010-08-06,7.827042579650879,12.414196014404297,74.04166412353516,19.412452697753906
2010-08-09,7.877000331878662,12.541508674621582,75.09990692138672,19.458036422729492
2010-08-10,7.806582927703857,12.500809669494629,75.00884246826172,19.047744750976562
2010-08-11,7.529118061065674,12.203743934631348,73.86529541015625,18.88820457458496
2010-08-12,7.5772705078125,12.210445404052734,72.99478912353516,18.607072830200195
2010-08-13,7.496316909790039,12.069977760314941,72.75015258789062,18.5386962890625
2010-08-16,7.452380180358887,12.051115989685059,72.69327545166016,18.614673614501953
2010-08-17,7.5826826095581055,12.173466682434082,73.08015441894531,18.874380111694336
2010-08-18,7.615784645080566,11.965744018554688,73.61493682861328,18.95840072631836
2010-08-19,7.51978874206543,11.613832473754883,73.33618927001953,18.668142318725586
2010-08-20,7.5125651359558105,11.466168403625488,72.53966522216797,18.507740020751953
2010-08-23,7.3970046043396,11.517045021057129,71.95362091064453,18.545923233032227
2010-08-24,7.220357894897461,11.202359199523926,71.0604248046875,18.36260223388672
2010-08-25,7.30943489074707,11.28251838684082,71.27091217041016,18.408432006835938
2010-08-26,7.230889797210693,11.192183494567871,69.85427856445312,18.194555282592773
2010-08-27,7.271216869354248,11.38700008392334,70.96367645263672,18.278589248657227
2010-08-30,7.297698020935059,11.234621047973633,70.2070083618164,18.05707550048828
2010-08-31,7.315751552581787,11.168360710144043,70.05339050292969,17.92721939086914
2010-09-01,7.533329486846924,11.424225807189941,71.55537414550781,18.255672454833984
2010-09-02,7.588703155517578,11.494956016540527,71.14007568359375,18.286222457885742
2010-09-03,7.7873215675354,11.67165756225586,72.58516693115234,18.553573608398438
2010-09-07,7.758434295654297,11.525233268737793,71.65777587890625,18.301504135131836
2010-09-08,7.912209510803223,11.678606033325195,71.73175811767578,18.278589248657227
2010-09-09,7.916720867156982,11.817584037780762,71.89105224609375,18.339693069458008
2010-09-10,7.9269537925720215,11.816590309143066,72.81844329833984,18.21747589111328
2010-09-13,8.036191940307617,11.96872329711914,73.7401123046875,19.179914474487305
2010-09-14,8.066888809204102,11.923059463500977,73.30770111083984,19.118810653686523
2010-09-15,8.1318941116333,11.928269386291504,73.63771057128906,19.187549591064453
2010-09-16,8.322989463806152,11.938693046569824,73.77426147460938,19.34796714782715
2010-09-17,8.286872863769531,12.16428279876709,74.07008361816406,19.263931274414062
2010-09-20,8.52341079711914,12.614224433898926,74.98040008544922,19.42434310913086
2010-09-21,8.53966236114502,12.742778778076172,75.08848571777344,19.21046257019043
2010-09-22,8.659431457519531,12.805815696716309,75.42414855957031,18.797983169555664
2010-09-23,8.6946439743042,12.743274688720703,74.912109375,18.660511016845703
2010-09-24,8.796958923339844,13.086005210876465,76.30034637451172,18.927846908569336
2010-09-27,8.762049674987793,13.163435935974121,76.6075439453125,18.8896484375
2010-09-28,8.632651329040527,13.083026885986328,76.74413299560547,18.851457595825195
2010-09-29,8.647998809814453,13.095932960510254,77.07976531982422,18.713977813720703
2010-09-30,8.539057731628418,13.048778533935547,76.3174057006836,18.706329345703125
2010-10-01,8.502044677734375,13.044559478759766,77.1707992553711,18.622312545776367
2010-10-04,8.385281562805176,12.963406562805176,76.94892120361328,18.263315200805664
2010-10-05,8.695244789123535,13.357507705688477,78.3200912475586,18.599397659301758
2010-10-06,8.70276927947998,13.261216163635254,78.42247772216797,18.660511016845703
2010-10-07,8.703668594360352,13.153508186340332,78.92316436767578,18.736888885498047
2010-10-08,8.849624633789062,13.310851097106934,78.99708557128906,18.76743507385254
2010-10-11,8.888443946838379,13.372647285461426,79.45793914794922,18.782726287841797
2010-10-12,8.984142303466797,13.435931205749512,79.5660400390625,18.96604347229004
2010-10-13,9.0322904586792,13.483333587646484,79.86186218261719,19.3555908203125
2010-10-14,9.097593307495117,13.424514770507812,80.50479888916016,19.271568298339844
2010-10-15,9.471659660339355,14.926467895507812,80.25450134277344,19.508358001708984
2010-10-18,9.5697660446167,15.330001831054688,81.26148223876953,19.72223663330078
2010-10-19,9.313667297363281,15.084803581237793,78.53056335449219,19.172273635864258
2010-10-20,9.344965934753418,15.088526725769043,79.12226867675781,19.332677841186523
2010-10-21,9.314573287963867,15.188044548034668,79.55467224121094,19.416696548461914
2010-10-22,9.25287914276123,15.201446533203125,79.463623046875,19.386140823364258
2010-10-25,9.294106483459473,15.299971580505371,79.56035614013672,19.241010665893555
2010-10-26,9.270337104797363,15.35208797454834,80.03258514404297,19.78333854675293
2010-10-27,9.263713836669922,15.299226760864258,80.46493530273438,19.897912979125977
2010-10-28,9.185770988464355,15.351592063903809,80.16343688964844,20.0736026763916
2010-10-29,9.057571411132812,15.23048210144043,81.69956970214844,20.371484756469727
2010-11-01,9.15386962890625,15.26274585723877,81.54025268554688,20.58536720275879
2010-11-02,9.30975341796875,15.27763557434082,81.83611297607422,20.921457290649414
2010-11-03,9.413280487060547,15.391300201416016,82.02385711669922,20.646472930908203
2010-11-04,9.577890396118164,15.492805480957031,83.51448822021484,20.730497360229492
2010-11-05,9.543583869934082,15.512906074523926,83.58843231201172,20.508983612060547
2010-11-08,9.588419914245605,15.55484676361084,83.69700622558594,20.478429794311523
2010-11-09,9.51198673248291,15.506452560424805,83.51412963867188,20.58536720275879
2010-11-10,9.57066822052002,15.458307266235352,83.74845886230469,20.577733993530273
2010-11-11,9.529141426086426,15.317095756530762,83.10838317871094,20.37912940979004
2010-11-12,9.269729614257812,14.972132682800293,82.1426010131836,20.06596565246582
2010-11-15,9.23993968963623,14.778059005737305,82.08544921875,20.012487411499023
2010-11-16,9.075928688049316,14.486454010009766,81.28544616699219,19.835725784301758
2010-11-17,9.043126106262207,14.4822359085083,81.11971282958984,19.651281356811523
2010-11-18,9.281768798828125,14.805110931396484,82.49690246582031,19.85878562927246
2010-11-19,9.230608940124512,14.662907600402832,82.8912582397461,19.743507385253906
2010-11-22,9.43012523651123,14.672585487365723,83.08553314208984,19.774242401123047
2010-11-23,9.290790557861328,14.468833923339844,81.82259368896484,19.305444717407227
2010-11-24,9.473465919494629,14.76565170288086,83.32556915283203,19.497577667236328
2010-11-26,9.479482650756836,14.642308235168457,82.23405456542969,19.405353546142578
2010-11-29,9.535759925842285,14.44649887084961,81.6568603515625,19.451459884643555
2010-11-30,9.363622665405273,13.7913179397583,80.83966827392578,19.413042068481445
2010-12-01,9.52161693572998,14.00574016571045,82.52548217773438,20.012487411499023
2010-12-02,9.574277877807617,14.191126823425293,82.96553039550781,20.665748596191406
2010-12-03,9.552912712097168,14.220412254333496,83.07982635498047,20.765653610229492
2010-12-06,9.634467124938965,14.353432655334473,82.85696411132812,20.62731170654297
2010-12-07,9.576088905334473,14.571330070495605,82.30260467529297,20.65036964416504
2010-12-08,9.660346031188965,14.655709266662598,82.85122680664062,20.92703628540039
2010-12-09,9.62273120880127,14.679534912109375,82.46267700195312,20.811767578125
2010-12-10,9.646803855895996,14.697154998779297,82.75981140136719,21.01158332824707
2010-12-13,9.680204391479492,14.756966590881348,82.45123291015625,20.942411422729492
2010-12-14,9.638677597045898,14.764162063598633,83.33128356933594,21.226770401000977
2010-12-15,9.640785217285156,14.64975357055664,82.70263671875,21.403526306152344
2010-12-16,9.667569160461426,14.684745788574219,82.60552215576172,21.511125564575195
2010-12-17,9.648309707641602,14.662162780761719,82.86266326904297,21.441957473754883
2010-12-20,9.696460723876953,14.76788330078125,82.5826644897461,21.37278938293457
2010-12-21,9.756345748901367,14.966672897338867,83.28556060791016,21.572601318359375
2010-12-22,9.785234451293945,15.026731491088867,83.40556335449219,21.664825439453125
2010-12-23,9.738286972045898,14.995461463928223,83.37126159667969,21.74936866760254
2010-12-27,9.770788192749023,14.949548721313477,83.05697631835938,21.572601318359375
2010-12-28,9.794565200805664,14.863679885864258,83.26844024658203,21.526493072509766
2010-12-29,9.78915023803711,14.915301322937012,83.7313003540039,21.495750427246094
2010-12-30,9.740092277526855,14.862192153930664,83.81703186035156,21.403526306152344
2010-12-31,9.706991195678711,14.74083423614502,83.868408203125,21.449644088745117
2011-01-03,9.91794490814209,14.998438835144043,84.27986907958984,21.50343894958496
2011-01-04,9.969707489013672,14.943095207214355,84.37134552001953,21.587980270385742
2011-01-05,10.051259994506836,15.115578651428223,84.03419494628906,21.518808364868164
2011-01-06,10.04313850402832,15.225518226623535,84.9542236328125,22.149002075195312
2011-01-07,10.115062713623047,15.298480987548828,84.53704833984375,21.979928970336914
2011-01-10,10.305554389953613,15.243139266967773,84.37134552001953,21.687881469726562
2011-01-11,10.281179428100586,15.287811279296875,84.1656265258789,21.603355407714844
2011-01-12,10.36483383178711,15.309154510498047,85.2056655883789,21.941495895385742
2011-01-13,10.402754783630371,15.3046875,85.04563903808594,21.664825439453125
2011-01-14,10.487021446228027,15.490570068359375,85.7199935913086,21.74936866760254
2011-01-18,10.251381874084473,15.874000549316406,86.09147644042969,22.026033401489258
2011-01-19,10.19691276550293,15.678437232971191,88.97164154052734,21.88001823425293
2011-01-20,10.011539459228516,15.55484676361084,89.03456115722656,21.78779411315918
2011-01-21,9.832180976867676,15.184074401855469,88.86308288574219,21.534189224243164
2011-01-24,10.155084609985352,15.165460586547852,91.22320556640625,21.810850143432617
2011-01-25,10.273955345153809,15.384600639343262,92.2575912475586,21.864646911621094
2011-01-26,10.347685813903809,15.299971580505371,92.0289535522461,22.11826515197754
2011-01-27,10.328420639038086,15.307168960571289,92.0461654663086,22.187429428100586
2011-01-28,10.114456176757812,14.915053367614746,90.98319244384766,21.326669692993164
2011-01-31,10.211357116699219,14.899418830871582,92.57762908935547,21.311307907104492
2011-02-01,10.383194923400879,15.164467811584473,93.4690933227539,21.511125564575195
2011-02-02,10.36182975769043,15.18829345703125,93.32051849365234,21.47269630432129
2011-02-03,10.335343360900879,15.142380714416504,93.45194244384766,21.249826431274414
2011-02-04,10.42742919921875,15.162979125976562,93.72053527832031,21.3420467376709
2011-02-07,10.589333534240723,15.245124816894531,94.18914031982422,21.672510147094727
2011-02-08,10.689244270324707,15.346628189086914,95.26771545410156,21.7340030670166
2011-02-09,10.778321266174316,15.299971580505371,94.46456146240234,21.495750427246094
2011-02-10,10.669386863708496,15.298480987548828,94.14326477050781,21.134553909301758
2011-02-11,10.738903999328613,15.498512268066406,94.00555419921875,20.942411422729492
2011-02-14,10.809017181396484,15.589096069335938,93.64408111572266,20.92703628540039
2011-02-15,10.830686569213867,15.489825248718262,93.42610168457031,20.842004776000977
2011-02-16,10.927886962890625,15.491561889648438,93.747314453125,20.888395309448242
2011-02-17,10.782535552978516,15.517372131347656,94.22927856445312,21.035268783569336
2011-02-18,10.549614906311035,15.636992454528809,94.57352447509766,20.91930389404297
2011-02-22,10.189990997314453,15.14387035369873,92.91547393798828,20.555967330932617
2011-02-23,10.310669898986816,15.171417236328125,91.89997100830078,20.555967330932617
2011-02-24,10.31849193572998,15.109374046325684,92.23845672607422,20.69511604309082
2011-02-25,10.477388381958008,15.13965129852295,93.10478210449219,20.52504539489746
2011-02-28,10.62936019897461,15.223036766052246,92.87530517578125,20.548236846923828
2011-03-01,10.511998176574707,14.909344673156738,91.7795181274414,20.223546981811523
2011-03-02,10.596555709838867,14.910089492797852,91.88847351074219,20.16170310974121
2011-03-03,10.820453643798828,15.127737998962402,93.79325866699219,20.254467010498047
2011-03-04,10.833696365356445,14.905869483947754,92.84661865234375,20.061201095581055
2011-03-07,10.694060325622559,14.68350601196289,91.75657653808594,19.883394241333008
2011-03-08,10.706095695495605,14.699636459350586,93.10478210449219,20.030282974243164
2011-03-09,10.60709285736084,14.686235427856445,95.15873718261719,20.01481819152832
2011-03-10,10.432552337646484,14.401579856872559,92.95561981201172,19.64374542236328
2011-03-11,10.592642784118652,14.312484741210938,93.19082641601562,19.852468490600586
2011-03-14,10.639891624450684,14.145710945129395,92.59419250488281,19.86020278930664
2011-03-15,10.395231246948242,14.135040283203125,91.23445129394531,19.62828254699707
2011-03-16,9.931185722351074,13.825813293457031,87.78056335449219,19.164447784423828
2011-03-17,10.07051944732666,13.931535720825195,88.45760345458984,19.156709671020508
2011-03-18,9.951051712036133,13.924091339111328,89.43869018554688,19.17217254638672
2011-03-21,10.210758209228516,14.307271957397461,90.46562194824219,19.581897735595703
2011-03-22,10.26793384552002,14.32762336730957,90.64923095703125,19.55870246887207
2011-03-23,10.207448959350586,14.44774055480957,91.52704620361328,19.744243621826172
2011-03-24,10.381391525268555,14.565126419067383,91.8196029663086,19.952970504760742
2011-03-25,10.579103469848633,14.387681007385254,93.04741668701172,19.80609130859375
2011-03-28,10.545998573303223,14.27898120880127,92.58271026611328,19.64374542236328
2011-03-29,10.561650276184082,14.437068939208984,93.44904327392578,19.70559310913086
2011-03-30,10.491534233093262,14.439798355102539,93.86207580566406,19.79836082458496
2011-03-31,10.487921714782715,14.561899185180664,93.55803680419922,19.62828254699707
2011-04-01,10.36905288696289,14.686979293823242,94.24651336669922,19.697856903076172
2011-04-04,10.267633438110352,14.584732055664062,94.23503875732422,19.751970291137695
2011-04-05,10.1984224319458,14.12337589263916,94.08583068847656,19.929784774780273
2011-04-06,10.17283821105957,14.249696731567383,94.11458587646484,20.2158145904541
2011-04-07,10.174043655395508,14.394133567810059,94.30957794189453,20.254467010498047
2011-04-08,10.083162307739258,14.348469734191895,94.12031555175781,20.153966903686523
2011-04-11,9.954960823059082,14.328864097595215,94.06292724609375,20.084388732910156
2011-04-12,10.003114700317383,14.16109848022461,93.66131591796875,19.82154655456543
2011-04-13,10.115360260009766,14.301814079284668,94.06292724609375,19.813817977905273
2011-04-14,10.003714561462402,14.357155799865723,94.64814758300781,19.651472091674805
2011-04-15,9.854448318481445,13.170632362365723,95.3595199584961,19.612817764282227
2011-04-18,9.986565589904785,13.074836730957031,95.20465850830078,19.388629913330078
2011-04-19,10.167420387268066,12.943056106567383,94.89482879638672,19.442747116088867
2011-04-20,10.30434799194336,13.047289848327637,94.52188873291016,19.914325714111328
2011-04-21,10.553824424743652,13.031654357910156,96.54715728759766,19.72878074645996
2011-04-25,10.623342514038086,13.030413627624512,96.19718170166016,19.79836082458496
2011-04-26,10.545403480529785,13.223245620727539,96.66766357421875,20.24674415588379
2011-04-27,10.537275314331055,13.345844268798828,97.7462387084961,20.393625259399414
2011-04-28,10.434957504272461,13.351055145263672,97.98148345947266,20.648733139038086
2011-04-29,10.536673545837402,13.50318717956543,97.86672973632812,20.03801155090332
2011-05-02,10.420811653137207,13.365697860717773,98.76751708984375,19.837013244628906
2011-05-03,10.47859001159668,13.249799728393555,99.18058013916016,19.952970504760742
2011-05-04,10.519815444946289,13.296954154968262,97.88966369628906,20.146238327026367
2011-05-05,10.434957504272461,13.259231567382812,96.65043640136719,19.937515258789062
2011-05-06,10.432243347167969,13.28479290008545,97.33047485351562,19.999347686767578
2011-05-09,10.460536003112793,13.343857765197754,97.45149993896484,19.968433380126953
2011-05-10,10.516205787658691,13.467449188232422,98.18913269042969,19.844743728637695
2011-05-11,10.449399948120117,13.288515090942383,97.6819839477539,19.6050968170166
2011-05-12,10.429539680480957,13.278589248657227,99.26103973388672,19.574159622192383
2011-05-13,10.246870994567871,13.142091751098633,97.92404174804688,19.349973678588867
2011-05-16,10.030194282531738,12.865873336791992,97.31317138671875,18.99436378479004
2011-05-17,10.1156644821167,13.16467571258545,98.25830841064453,19.079957962036133
2011-05-18,10.227910995483398,13.148545265197754,98.22372436523438,19.212238311767578
2011-05-19,10.247772216796875,13.184282302856445,98.31016540527344,19.23558807373047
2011-05-20,10.087980270385742,13.00510025024414,98.06233978271484,19.05661392211914
2011-05-23,10.063300132751465,12.865129470825195,96.96742248535156,18.807613372802734
2011-05-24,9.996793746948242,12.861903190612793,96.81182098388672,18.79204750061035
2011-05-25,10.134921073913574,12.896896362304688,96.67346954345703,18.823179244995117
2011-05-26,10.081353187561035,12.85867691040039,96.3449935913086,19.19667625427246
2011-05-27,10.15388011932373,12.927422523498535,96.5294418334961,19.266721725463867
2011-05-31,10.467453002929688,13.128938674926758,97.3535385131836,19.461254119873047
2011-06-01,10.397639274597168,13.044063568115234,95.98772430419922,19.009923934936523
2011-06-02,10.415395736694336,13.105113983154297,95.71685791015625,18.846508026123047
